"code_merge","code_muni","code_muni2","IDHM","UF.x","municipio.x","Nome_UF","log_to_brasilia","log_to_capital","metropolitano","pop_2008","inova5","pop_2008.1","bur_consel_2008","cand_reelec_2008","cand_sex_2008","cand_esc_2008","cand_age_2008","bur_escol_2008","bur_terc_2008","bur_espel_2008","bur_polit_2008","alinhamento_estadual_2008","alinhamento_federal_2008","alinhamento_ambos_2008","n_alinhado_2008","UF.y","MUNICIPIO","municipio.y","rec_orcamento_2008","log_orcamento_2008"
"SPoriente",353410,"3534104",0.77,"SP","oriente","São Paulo",6.61222918917396,5.95713186802748,0,6341,0,6341,0,"Sim","Masculino",1,"58",0.16875,0,0.725,0.379310344827586,0,0,0,1,"SP","Oriente","oriente","7982150.55",15.8927184256006
"SPorindiuva",353420,"3534203",0.767,"SP","orindiuva","São Paulo",6.23836368677659,6.14737795812563,0,5294,0,5294,0,"Sim","Masculino",1,"48",0.285714285714286,0,0.861111111111111,0.0276497695852535,0,0,0,1,"SP","Orindiuva","orindiuva","19993489.62",16.8109172595255
"SPorlandia",353430,"3534302",0.78,"SP","orlandia","São Paulo",6.30868114966208,5.82844549256852,0,37422,1,37422,1,"Não","Masculino",1,"36",0.389438943894389,0,0.96947194719472,0.0314893617021277,1,0,0,0,"SP","Orlandia","orlandia","77718993.23",18.1686102285811
"SPosasco",353440,"3534401",0.776,"SP","osasco","São Paulo",6.76880350832922,2.77196352684586,1,713066,1,713066,1,"Sim","Masculino",1,"50",0.281684476617258,0,0.890095369412846,0.123475117795133,0,1,0,0,"SP","Osasco","osasco","1016243226",20.7393785531214
"SPoscar bressane",353450,"3534500",0.749,"SP","oscar bressane","São Paulo",6.64350323377731,5.98524524729407,0,2540,0,2540,0,"Não","Masculino",0,"41",0.220512820512821,0.0571428571428571,0.717948717948718,0.235714285714286,0,0,0,1,"SP","Oscar Bressane","oscar bressane","6793556.7",15.731485176825
"SPosvaldo cruz",353460,"3534609",0.762,"SP","osvaldo cruz","São Paulo",6.60391672396225,6.1693805804855,0,31317,1,31317,1,"Não","Masculino",1,"53",0.187350835322196,0.107309486780715,0.767303102625298,0.0746500777604977,0,0,0,1,"SP","Osvaldo Cruz","osvaldo cruz","33685026.39",17.3325639758114
"SPourinhos",353470,"3534708",0.778,"SP","ourinhos","São Paulo",6.71651002416714,5.81847927129101,0,103631,1,103631,1,"Sim","Masculino",1,"52",0.415286624203822,0,0.884076433121019,0.0922190201729107,1,0,0,0,"SP","Ourinhos","ourinhos","163369734.1",18.9115264974076
"SPouro verde",353480,"3534807",0.692,"SP","ouro verde","São Paulo",6.6183784378876,6.34256146273265,0,8074,0,8074,1,"Não","Masculino",0,"53",0.20679012345679,0,0.851851851851852,0.173913043478261,1,0,0,0,"SP","Ouro Verde","ouro verde","13330405.19",16.4055580885421
"SPouroeste",353475,"3534757",0.77,"SP","ouroeste","São Paulo",6.28366763435369,6.31289565960614,0,7482,0,7482,0,"Sim","Masculino",0,"65",0.276767676767677,0,0.884848484848485,0.13013698630137,0,0,0,1,"SP","Ouroeste","ouroeste","35763905.08",17.3924497047683
"SPpacaembu",353490,"3534906",0.725,"SP","pacaembu","São Paulo",6.59625854176432,6.26095719035955,0,13672,0,13672,0,"Sim","Masculino",0,"69",0.145679012345679,0,0.975308641975309,0.0253164556962025,0,0,0,1,"SP","Pacaembu","pacaembu","18631253.8",16.7403510403669
"SPpalestina",353500,"3535002",0.732,"SP","palestina","São Paulo",6.28534611292753,6.11895586012253,0,11153,0,11153,0,"Não","Masculino",1,"69",0.259541984732824,0.0674157303370786,0.905852417302799,0.0140449438202247,0,0,0,1,"SP","Palestina","palestina","18156484.92",16.7145383507279
"SPpalmares paulista",353510,"3535101",0.722,"SP","palmares paulista","São Paulo",6.39154853626367,5.86689289585493,0,11444,1,11444,0,"Não","Masculino",0,"40",0.278145695364238,0,0.960264900662252,0.0413793103448276,0,0,0,1,"SP","Palmares Paulista","palmares paulista","14604005.46",16.4968063956278
"SPpalmital",353530,"3535309",0.746,"SP","palmital","São Paulo",6.70375237119531,5.92897725409616,0,22190,1,22190,1,"Sim","Masculino",0,"55",0.303120356612184,0,0.87221396731055,0.0425894378194208,0,0,0,1,"SP","Palmital","palmital","36092629.36",17.4015992296038
"SPpanorama",353540,"3535408",0.722,"SP","panorama","São Paulo",6.61412220103692,6.37930864645874,0,14502,0,14502,1,"Sim","Masculino",0,"47",0.184761904761905,0.0680272108843537,0.84,0.0770975056689342,1,0,0,0,"SP","Panorama","panorama","21646286",16.8903444503527
"SPparaibuna",353560,"3535606",0.719,"SP","paraibuna","São Paulo",6.77812483916637,4.61482344301623,0,16863,1,16863,1,"Não","Masculino",1,"46",0.205508474576271,0.241206030150754,0.632415254237288,0.120603015075377,1,0,0,0,"SP","Paraibuna","paraibuna","29184280.64",17.189140788038
"SPparaiso",353570,"3535705",0.749,"SP","paraiso","São Paulo",6.37839222721769,5.87851978809185,0,5785,0,5785,0,"Sim","Masculino",0,"46",0.33596837944664,0,0.91304347826087,0.0649350649350649,0,0,0,1,"SP","Paraiso","paraiso","15855878.55",16.5790508759615
"SPparanapanema",353580,"3535804",0.717,"SP","paranapanema","São Paulo",6.74540104180419,5.36410510708604,0,17558,0,17558,0,"Não","Masculino",0,"60",0.248009101251422,0.00235571260306243,0.965870307167236,0.032979976442874,0,0,0,1,"SP","Paranapanema","paranapanema","44129819.81",17.602646298074
"SPparanapua",353590,"3535903",0.732,"SP","paranapua","São Paulo",6.32209834459314,6.32682902753666,0,3732,1,3732,1,"Não","Masculino",1,"60",0.160919540229885,0,0.936781609195402,0.0674846625766871,0,1,0,0,"SP","Paranapua","paranapua","8547746.98",15.9611782950767
"SPparapua",353600,"3536000",0.737,"SP","parapua","São Paulo",6.59621757690533,6.15164699916696,0,11383,1,11383,1,"Sim","Masculino",0,"53",0.249249249249249,0,0.927927927927928,0.0776699029126214,0,0,0,1,"SP","Parapua","parapua","15014306.87",16.5245140958299
"SPpardinho",353610,"3536109",0.727,"SP","pardinho","São Paulo",6.70094018978004,5.21992329912002,0,5285,0,5285,0,"Sim","Masculino",1,"40",0.233128834355828,0,0.898773006134969,0.112627986348123,0,0,0,1,"SP","Pardinho","pardinho","14890211.11",16.5162145825315
"SPparisi",353625,"3536257",0.721,"SP","parisi","São Paulo",6.30846267389382,6.21770330332949,0,2132,0,2132,0,"Não","Feminino",0,"32",0.142857142857143,0.020979020979021,0.888198757763975,0.104895104895105,0,0,0,1,"SP","Parisi","parisi","8474591.4",15.9525829976792
"SPpatrocinio paulista",353630,"3536307",0.73,"SP","patrocinio paulista","São Paulo",6.3000699421717,5.79981966285314,0,12811,0,12811,1,"Sim","Masculino",1,"52",0.405882352941176,0,0.788235294117647,0.0932835820895522,0,1,0,0,"SP","Patrocinio Paulista","patrocinio paulista","22777390.95",16.9412789769393
"SPpauliceia",353640,"3536406",0.711,"SP","pauliceia","São Paulo",6.60713655438852,6.37781479135646,0,5750,0,5750,0,"Sim","Masculino",1,"44",0.134868421052632,0,0.980263157894737,0.0201342281879195,1,0,0,0,"SP","Pauliceia","pauliceia","13598308.88",16.4254559959157
"SPpaulinia",353650,"3536505",0.795,"SP","paulinia","São Paulo",6.65994755217322,4.62781191646892,0,81544,0,81544,1,"Não","Masculino",1,"50",0.358083603741172,0,0.94999045619393,0.0526421539079767,0,0,0,1,"SP","Paulinia","paulinia","797298893.3",20.4967401894121
"SPpaulistania",353657,"3536570",0.718,"SP","paulistania","São Paulo",6.64840147851721,5.71350175571711,0,1898,0,1898,1,"Sim","Masculino",1,"57",0.236842105263158,0.0434782608695652,0.756578947368421,0.0608695652173913,0,0,0,1,"SP","Paulistania","paulistania","7430852.63",15.8211511651572
"SPpaulo de faria",353660,"3536604",0.725,"SP","paulo de faria","São Paulo",6.20869062465815,6.18014086953994,0,9378,0,9378,0,"Não","Masculino",1,"54",0.267156862745098,0,0.926470588235294,0.0793650793650794,1,0,0,0,"SP","Paulo de Faria","paulo de faria","20664283.86",16.8439173505973
"SPpederneiras",353670,"3536703",0.739,"SP","pederneiras","São Paulo",6.60142031803115,5.54607547862617,0,42661,1,42661,0,"Sim","Feminino",1,"42",0.21505376344086,0,0.889247311827957,0.0725513905683192,0,0,0,1,"SP","Pederneiras","pederneiras","49627832.08",17.7200623649654
"SPpedra bela",353680,"3536802",0.677,"SP","pedra bela","São Paulo",6.67865653062925,4.45713410716069,0,6097,0,6097,0,"Sim","Masculino",0,"41",0.188284518828452,0,0.916317991631799,0.091324200913242,1,0,0,0,"SP","Pedra Bela","pedra bela","9360795.94",16.0520408811632
"SPpedranopolis",353690,"3536901",0.742,"SP","pedranopolis","São Paulo",6.30565465644053,6.24006139722719,0,2827,0,2827,0,"Não","Masculino",0,"43",0.0840336134453782,0.244444444444444,0.378151260504202,0.277777777777778,1,0,0,0,"SP","Pedranopolis","pedranopolis","7686854.51",15.8550222213927
"SPpedregulho",353700,"3537008",0.715,"SP","pedregulho","São Paulo",6.2148480696268,5.92980188671588,0,15717,0,15717,0,"Sim","Masculino",1,"62",0.134180790960452,0,0.946327683615819,0.0462686567164179,1,0,0,0,"SP","Pedregulho","pedregulho","23979815.15",16.9927229990268
"SPpedreira",353710,"3537107",0.769,"SP","pedreira","São Paulo",6.66138148279648,4.5393508449508,0,40269,0,40269,1,"Sim","Masculino",0,"52",0.265232974910394,0,0.932795698924731,0.0720461095100865,0,0,0,1,"SP","Pedreira","pedreira","66208549.87",18.0083201646826
"SPpedrinhas paulista",353715,"3537156",0.774,"SP","pedrinhas paulista","São Paulo",6.73092263053118,6.07016019405632,0,2923,0,2923,0,"Não","Masculino",0,"45",0.177664974619289,0.106508875739645,0.857868020304569,0.0591715976331361,1,0,0,0,"SP","Pedrinhas Paulista","pedrinhas paulista","9409084.81",16.0571862496586
"SPpedro de toledo",353720,"3537206",0.696,"SP","pedro de toledo","São Paulo",6.85372139048965,4.61591228251999,0,10163,1,10163,0,"Não","Masculino",0,"52",0.130742049469965,0.00442477876106195,0.798586572438163,0.13716814159292,0,0,0,1,"SP","Pedro de Toledo","pedro de toledo","16587198.34",16.6241417714738
"SPpenapolis",353730,"3537305",0.759,"SP","penapolis","São Paulo",6.50234016962401,6.05319444023992,0,59183,1,59183,1,"Sim","Masculino",1,"44",0.36294608959757,0,0.931662870159453,0.0244498777506112,0,1,0,0,"SP","Penapolis","penapolis","82228698.68",18.225014931454
"SPpereira barreto",353740,"3537404",0.766,"SP","pereira barreto","São Paulo",6.45515139241627,6.33333291268807,0,24821,0,24821,1,"Não","Masculino",1,"53",0.238095238095238,0,0.821768707482993,0.0728476821192053,1,0,0,0,"SP","Pereira Barreto","pereira barreto","42728251.58",17.5703708889267
"SPpereiras",353750,"3537503",0.736,"SP","pereiras","São Paulo",6.69862557342835,4.98743490092582,0,7910,0,7910,1,"Não","Masculino",1,"47",0.21505376344086,0.00793650793650794,0.903225806451613,0.0952380952380952,0,0,0,1,"SP","Pereiras","pereiras","13022780.07",16.3822106949934
"SPperuibe",353760,"3537602",0.749,"SP","peruibe","São Paulo",6.86126097730235,4.53678427312163,0,57151,1,57151,1,"Não","Feminino",1,"31",0.212827988338192,0,0.822740524781341,0.109142452161588,0,0,0,1,"SP","Peruibe","peruibe","118315258.5",18.5888633020344
"SPpiacatu",353770,"3537701",0.732,"SP","piacatu","São Paulo",6.55777218033298,6.13417864930716,0,5398,1,5398,1,"Não","Masculino",0,"43",0.248945147679325,0,0.894514767932489,0.0660377358490566,0,0,0,1,"SP","Piacatu","piacatu","11790165.84",16.2827763385724
"SPpiedade",353780,"3537800",0.716,"SP","piedade","São Paulo",6.78395920116863,4.41546141076012,1,49607,0,49607,1,"Não","Masculino",1,"43",0.228682170542636,0.0034443168771527,0.843992248062015,0.119402985074627,1,0,0,0,"SP","Piedade","piedade","52007405.36",17.7668966771755
"SPpilar do sul",353790,"3537909",0.69,"SP","pilar do sul","São Paulo",6.79515752647866,4.73496962352294,1,28058,1,28058,1,"Não","Masculino",1,"61",0.0713245997088792,0,0.819505094614265,0.122557726465364,1,0,0,0,"SP","Pilar do Sul","pilar do sul","35558899.32",17.386701015375
"SPpindamonhangaba",353800,"3538006",0.773,"SP","pindamonhangaba","São Paulo",6.72795853217129,4.93144777619924,0,142997,1,142997,0,"Sim","Masculino",0,"56",0.210696920583468,0.000693962526023595,0.93419773095624,0.0183900069396253,0,0,0,1,"SP","Pindamonhangaba","pindamonhangaba","224428595.4",19.2290681539755
"SPpindorama",353810,"3538105",0.737,"SP","pindorama","São Paulo",6.41326221650371,5.86201054490348,0,15178,0,15178,1,"Não","Feminino",1,"49",0.498915401301518,0.0623556581986143,0.939262472885033,0,0,0,0,1,"SP","Pindorama","pindorama","22787178.46",16.941708587502
"SPpinhalzinho",353820,"3538204",0.725,"SP","pinhalzinho","São Paulo",6.67307038182137,4.4500356890381,0,12451,0,12451,0,"Sim","Masculino",0,"58",0.261096605744125,0,0.89556135770235,0.116618075801749,1,0,0,0,"SP","Pinhalzinho","pinhalzinho","15968127.59",16.5861052678572
"SPpiquerobi",353830,"3538303",0.711,"SP","piquerobi","São Paulo",6.66705856842034,6.31853558778813,0,3756,0,3756,1,"Sim","Masculino",1,"56",0.132352941176471,0,0.930147058823529,0.075098814229249,1,0,0,0,"SP","Piquerobi","piquerobi","9978734",16.1159667865336
"SPpiquete",353850,"3538501",0.757,"SP","piquete","São Paulo",6.70071880934916,5.20351205927413,0,14766,0,14766,1,"Sim","Masculino",1,"62",0.258227848101266,0,0.944303797468354,0.0589812332439678,0,0,0,1,"SP","Piquete","piquete","16048668.99",16.5911364751295
"SPpiracaia",353860,"3538600",0.739,"SP","piracaia","São Paulo",6.71590446267204,4.12438868357048,1,22815,0,22815,1,"Não","Feminino",0,"33",0.310850439882698,0,0.956011730205279,0.0460122699386503,0,0,0,1,"SP","Piracaia","piracaia","36865069.28",17.4227750286934
"SPpiracicaba",353870,"3538709",0.785,"SP","piracicaba","São Paulo",6.65003322277318,4.92884661866325,0,365440,1,365440,1,"Sim","Masculino",0,"58",0.352916491817037,0,0.953210239194293,0.0294959278010125,1,0,0,0,"SP","Piracicaba","piracicaba","621814309.9",20.2481520689941
"SPpiraju",353880,"3538808",0.758,"SP","piraju","São Paulo",6.73142374612039,5.64629459478357,0,29282,1,29282,1,"Sim","Masculino",0,"80",0.19327731092437,0.0029673590504451,0.943977591036415,0.0534124629080119,0,0,0,1,"SP","Piraju","piraju","45825285.58",17.6403465836401
"SPpirajui",353890,"3538907",0.749,"SP","pirajui","São Paulo",6.56513820143718,5.81892499016864,0,22014,1,22014,0,"Sim","Masculino",1,"39",0.202777777777778,0,0.875,0.053968253968254,0,0,0,1,"SP","Pirajui","pirajui","21954750.28",16.9044940877388
"SPpirangi",353900,"3539004",0.756,"SP","pirangi","São Paulo",6.38943497345389,5.83875033506669,0,10744,0,10744,0,"Não","Masculino",0,"49",0.196581196581197,0,0.965811965811966,0.0353982300884956,1,0,0,0,"SP","Pirangi","pirangi","15585102.45",16.5618260447905
"SPpirapora do bom jesus",353910,"3539103",0.727,"SP","pirapora do bom jesus","São Paulo",6.74819666929304,3.71186329050431,1,15410,1,15410,0,"Não","Masculino",0,"50",0.114401076716016,0,0.815612382234186,0.226072607260726,1,0,0,0,"SP","Pirapora do Bom Jesus","pirapora do bom jesus","47359192.61",17.673271500464
"SPpirapozinho",353920,"3539202",0.776,"SP","pirapozinho","São Paulo",6.70166548223375,6.24972424551147,0,24964,0,24964,1,"Não","Masculino",1,"45",0.186457311089303,0.0245901639344262,0.957801766437684,0.0194672131147541,0,0,0,1,"SP","Pirapozinho","pirapozinho","29417024.35",17.1970841242424
"SPpirassununga",353930,"3539301",0.801,"SP","pirassununga","São Paulo",6.5413474091275,5.25038683279049,0,70912,1,70912,1,"Sim","Masculino",1,"51",0.26208829712684,0.000725163161711385,0.966362999299229,0.0340826686004351,1,0,0,0,"SP","Pirassununga","pirassununga","95510540.01",18.3747471659579
"SPpiratininga",353940,"3539400",0.779,"SP","piratininga","São Paulo",6.61784405715534,5.65336598874218,0,11868,0,11868,0,"Não","Masculino",1,"60",0.24390243902439,0,0.946341463414634,0.0567010309278351,1,0,0,0,"SP","Piratininga","piratininga","15784228.56",16.5745218070663
"SPplanalto",353960,"3539608",0.719,"SP","planalto","São Paulo",6.43147599896873,6.08495489019532,0,4247,0,4247,1,"Sim","Masculino",0,"42",0.194312796208531,0,0.943127962085308,0.0603015075376884,1,0,0,0,"SP","Planalto","planalto","10495334.65",16.1664413973412
"SPplatina",353970,"3539707",0.719,"SP","platina","São Paulo",6.68339849199507,5.93677074068533,0,3359,0,3359,0,"Não","Masculino",0,"49",0.152777777777778,0,0.972222222222222,0.0285714285714286,0,0,0,1,"SP","Platina","platina","8299923.2",15.931756819712
"SPpoa",353980,"3539806",0.771,"SP","poa","São Paulo",6.77690600055714,3.39282913199164,1,111016,0,111016,1,"Não","Masculino",0,"49",0.275599765944997,0,0.808074897600936,0.23750905141202,0,0,0,1,"SP","Poa","poa","189424563.6",19.0595014219649
"SPpoloni",353990,"3539905",0.766,"SP","poloni","São Paulo",6.38239114809502,6.10833605633924,0,5074,0,5074,0,"Não","Masculino",0,"44",0.147651006711409,0,0.852348993288591,0.173228346456693,0,0,0,1,"SP","Poloni","poloni","9188791.19",16.0334949503158
"SPpompeia",354000,"3540002",0.786,"SP","pompeia","São Paulo",6.60955137907077,5.9817171956531,0,19998,0,19998,1,"Não","Masculino",1,"51",0.191228070175439,0.00888888888888889,0.789473684210526,0.0822222222222222,0,0,0,1,"SP","Pompeia","pompeia","43021610.54",17.5772131181092
"SPpongai",354010,"3540101",0.755,"SP","pongai","São Paulo",6.52109229783657,5.84400807764011,0,3530,0,3530,1,"Sim","Masculino",0,"47",0.153061224489796,0,0.918367346938776,0.0888888888888889,0,0,0,1,"SP","Pongai","pongai","8145503.66",15.9129766348161
"SPpontal",354020,"3540200",0.725,"SP","pontal","São Paulo",6.36835869822811,5.75447558897172,0,38409,0,38409,0,"Não","Masculino",1,"41",0.250329380764163,0,0.91304347826087,0.0952380952380952,0,0,0,1,"SP","Pontal","pontal","44140509.66",17.6028885051693
"SPpontalinda",354025,"3540259",0.702,"SP","pontalinda","São Paulo",6.37369514574323,6.27108294535017,0,4142,0,4142,0,"Sim","Masculino",0,"49",0.212121212121212,0,0.883838383838384,0.131428571428571,0,0,0,1,"SP","Pontalinda","pontalinda","11067594.86",16.219532014593
"SPpontes gestal",354030,"3540309",0.732,"SP","pontes gestal","São Paulo",6.25879721780967,6.19725846008708,0,2557,1,2557,1,"Sim","Masculino",0,"59",0.225165562913907,0,0.95364238410596,0.0486111111111111,1,0,0,0,"SP","Pontes Gestal","pontes gestal","10027971.48",16.1208888942196
"SPpopulina",354040,"3540408",0.714,"SP","populina","São Paulo",6.29147654267877,6.34118788452211,0,4275,0,4275,0,"Não","Masculino",1,"43",0.144067796610169,0.0147058823529412,0.864406779661017,0.0686274509803922,0,0,0,1,"SP","Populina","populina","10723200.83",16.1879202539274
"SPporangaba",354050,"3540507",0.703,"SP","porangaba","São Paulo",6.71253083683266,5.05955243433087,0,8739,0,8739,0,"Não","Masculino",1,"53",0.045662100456621,0.0205128205128205,0.89041095890411,0.0615384615384615,1,0,0,0,"SP","Porangaba","porangaba","12165139.83",16.314085028585
"SPporto feliz",354060,"3540606",0.758,"SP","porto feliz","São Paulo",6.71880781929579,4.58394654953646,1,47774,1,47774,1,"Sim","Masculino",1,"43",0.295343137254902,0,0.888480392156863,0.0724137931034483,0,1,0,0,"SP","Porto Feliz","porto feliz","95255315.4",18.3720713751385
"SPporto ferreira",354070,"3540705",0.751,"SP","porto ferreira","São Paulo",6.51775989527766,5.33397404375607,0,50791,1,50791,1,"Sim","Masculino",0,"40",0.373399715504979,0,0.932432432432432,0.0602593440122044,0,1,0,0,"SP","Porto Ferreira","porto ferreira","96970619.58",18.3899185996591
"SPpotim",354075,"3540754",0.697,"SP","potim","São Paulo",6.72634131020555,5.08642280741172,0,20026,0,20026,1,"Não","Masculino",0,"44",0.279475982532751,0,0.692139737991266,0.0914826498422713,0,0,0,1,"SP","Potim","potim","19110392.71",16.7657428659791
"SPpotirendaba",354080,"3540804",0.747,"SP","potirendaba","São Paulo",6.40488129033709,5.98227242873907,0,15003,0,15003,0,"Não","Feminino",1,"42",0.250501002004008,0,0.94188376753507,0.0574468085106383,0,0,0,1,"SP","Potirendaba","potirendaba","25771560.09",17.064782119795
"SPpracinha",354085,"3540853",0.696,"SP","pracinha","São Paulo",6.62316176535171,6.20255575989802,0,3102,1,3102,1,"Não","Masculino",0,"35",0.13013698630137,0,0.904109589041096,0.106060606060606,0,0,0,1,"SP","Pracinha","pracinha","5573264.13",15.5334914600096
